ph,turbidity,temperature,potability
6.1,104.17,18.5,False
6.54,96.22,27.96,True
6.71,63.05,27.32,True
7.28,24.18,27.88,True
5.95,104.86,18.16,False
4.76,126.24,19.87,False
6.08,106.08,15.38,False
6.35,100.56,19.57,False
6.99,6.72,26.88,True
7.58,86.84,26.91,True
4.79,141.01,15.9,False
6.03,141.5,15.42,False
7.81,30.46,29.69,True
7.26,57.28,29.33,True
6.92,1.92,25.03,True
6.55,22.6,28.71,True
6.74,72.21,27.78,True
7.02,19.78,29.18,True
5.45,142.74,17.3,False
7.67,20.79,26.33,True
6.44,141.15,19.63,False
6.92,67.09,26.24,True
6.29,146.46,15.37,False
6.47,130.92,19.18,False
7.77,66.68,28.06,True
6.53,63.62,28.61,True
5.38,119.2,19.81,False
6.49,112.3,15.45,False
6.88,12.9,25.35,True
7.72,95.17,26.83,True
6.62,59.22,26.27,True
6.61,59.36,25.73,True
6.52,25.85,26.57,True
6.24,107.16,16.26,False
5.91,113.07,17.0,False
7.27,55.71,25.31,True
4.54,145.29,18.84,False
7.53,45.44,27.36,True
4.87,143.92,17.68,False
7.02,36.24,25.08,True
7.59,69.93,28.28,True
4.88,103.07,17.28,False
7.51,84.5,26.72,True
6.9,34.31,26.9,True
5.59,138.78,16.26,False
6.47,109.36,18.35,False
6.6,63.21,25.98,True
6.65,74.93,29.6,True
6.93,18.33,26.61,True
7.43,75.81,27.8,True
7.57,2.27,27.7,True
7.38,4.73,29.3,True
7.11,32.45,29.5,True
7.4,92.17,25.04,True
5.16,149.62,19.96,False
7.06,11.92,26.54,True
7.79,80.24,28.18,True
7.94,30.69,27.08,True
7.29,4.63,29.98,True
6.86,2.58,25.0,True
7.09,88.15,27.81,True
5.0,118.63,17.38,False
7.48,30.55,26.8,True
5.57,118.31,18.1,False
6.21,149.9,18.43,False
7.2,86.45,26.43,True
7.71,8.18,27.2,True
7.88,16.08,25.31,True
7.51,46.53,25.37,True
6.66,1.94,28.74,True
7.44,37.53,29.01,True
7.98,69.52,29.71,True
7.51,97.71,28.54,True
6.38,107.46,19.41,False
7.19,20.57,29.13,True
6.85,66.3,26.0,True
7.66,12.25,27.84,True
7.43,44.82,25.02,True
7.12,23.29,26.7,True
4.54,120.86,19.89,False
7.34,92.91,26.12,True
5.94,118.53,15.23,False
7.4,42.87,26.16,True
5.47,142.61,18.39,False
5.54,116.07,15.33,False
7.15,82.92,28.94,True
7.75,33.46,25.86,True
7.04,6.67,26.43,True
4.88,125.55,16.08,False
7.5,64.6,26.12,True
7.01,82.67,25.89,True
6.79,23.76,27.45,True
4.54,145.45,15.15,False
7.8,83.82,28.7,True
5.12,102.71,16.62,False
7.11,82.54,25.92,True
7.1,64.73,28.5,True
7.61,20.04,28.72,True
7.82,11.95,27.23,True
7.57,88.65,29.26,True
6.26,124.06,16.21,False
5.1,120.81,16.81,False
7.27,43.99,27.14,True
4.7,122.07,17.9,False
6.06,125.87,15.69,False
7.65,56.79,30.0,True
7.93,20.28,28.85,True
7.39,37.68,28.5,True
6.67,0.82,25.17,True
5.17,129.87,17.95,False
7.74,8.2,28.91,True
6.87,85.04,26.64,True
7.93,51.34,29.87,True
5.38,137.47,18.96,False
5.79,148.43,18.92,False
7.36,41.07,29.64,True
7.77,50.1,28.48,True
7.21,91.46,25.06,True
6.72,19.86,28.85,True
6.26,117.8,17.97,False
6.7,62.74,27.33,True
5.64,124.96,15.42,False
5.44,120.58,17.98,False
5.44,139.25,15.11,False
6.86,17.61,28.41,True
6.71,61.35,28.24,True
5.14,125.91,18.44,False
7.85,28.37,28.23,True
7.64,10.33,27.23,True
5.07,142.51,16.34,False
5.18,113.35,18.98,False
4.8,135.1,19.95,False
6.58,52.58,29.99,True
7.2,65.7,28.62,True
7.07,20.02,25.18,True
7.57,80.5,29.14,True
6.71,41.89,29.24,True
6.18,145.07,15.95,False
7.66,72.04,28.63,True
5.9,116.93,17.41,False
7.37,57.68,26.15,True
6.57,50.43,29.44,True
7.45,40.88,29.59,True
5.24,123.73,19.3,False
7.48,87.64,28.29,True
7.41,70.03,26.55,True
5.2,121.24,15.02,False
5.97,148.55,18.61,False
5.13,122.35,16.32,False
5.6,143.99,15.78,False
6.7,71.21,28.88,True
6.2,115.81,15.03,False
5.31,104.01,18.51,False
4.67,122.69,15.43,False
7.49,72.89,26.61,True
7.1,49.96,26.74,True
7.3,25.45,29.01,True
7.41,73.29,28.87,True
6.15,114.01,19.65,False
5.52,135.79,17.34,False
5.7,112.53,17.78,False
7.57,59.6,27.63,True
5.49,116.19,19.15,False
6.53,51.39,27.65,True
6.71,70.37,28.67,True
5.29,130.11,15.27,False
4.85,142.21,19.19,False
7.94,0.02,27.93,True
7.51,84.64,26.51,True
7.86,60.68,29.27,True
4.57,119.38,19.38,False
7.17,77.71,25.29,True
5.02,112.65,17.12,False
5.1,115.28,15.98,False
6.85,55.12,27.3,True
7.46,84.97,28.13,True
7.78,8.68,28.87,True
7.8,6.34,27.14,True
7.8,52.31,25.13,True
4.66,127.2,19.01,False
4.66,136.78,18.37,False
7.63,86.97,25.58,True
6.66,66.76,26.42,True
4.93,121.15,19.41,False
6.71,20.48,28.48,True
5.28,131.15,18.35,False
7.68,61.65,26.88,True
7.56,68.06,28.89,True
7.74,81.87,27.41,True
7.82,85.39,29.89,True
7.18,61.64,25.14,True
7.5,66.91,26.34,True
6.15,106.87,18.87,False
4.88,115.02,18.22,False
6.92,2.82,25.75,True
7.64,84.85,29.93,True
7.28,96.15,25.6,True
7.59,28.87,27.29,True
6.65,26.52,28.25,True
7.39,34.27,26.21,True
7.82,10.21,29.61,True
7.26,32.9,25.3,True
6.75,33.45,26.21,True
7.69,14.92,28.03,True
7.28,72.17,26.41,True
5.22,129.26,18.18,False
7.94,68.15,26.62,True
5.46,128.59,15.17,False
7.5,41.14,27.47,True
7.41,54.2,28.59,True
7.73,46.01,26.88,True
4.61,139.41,17.07,False
7.44,56.44,27.82,True
6.55,33.65,27.04,True
6.99,1.0,29.99,True
4.84,113.88,18.4,False
5.65,106.84,19.04,False
6.46,147.17,18.29,False
6.58,81.59,27.85,True
7.17,87.62,28.21,True
7.52,5.11,29.96,True
6.42,121.52,16.9,False
6.9,43.87,25.47,True
7.11,32.49,27.97,True
7.55,63.69,26.73,True
7.18,75.32,26.8,True
6.4,127.74,16.18,False
4.67,136.22,18.12,False
7.36,34.94,26.74,True
6.2,127.1,15.46,False
7.23,42.29,25.54,True
5.88,124.53,19.68,False
4.54,141.11,18.66,False
7.7,34.84,29.35,True
6.27,141.36,15.86,False
7.69,29.67,26.8,True
7.96,60.24,28.84,True
6.12,117.32,19.27,False
6.6,48.58,29.02,True
7.64,73.86,29.72,True
6.98,14.96,25.45,True
5.65,130.08,16.82,False
7.06,84.18,26.89,True
5.24,124.68,16.05,False
7.78,66.53,29.08,True
7.08,92.53,29.04,True
6.96,95.49,27.46,True
7.12,61.34,29.52,True
5.9,123.26,18.5,False
6.61,83.28,29.69,True
6.06,129.7,18.07,False
6.24,135.65,18.97,False
7.47,99.7,29.01,True
6.41,143.35,16.86,False
5.52,149.29,16.06,False
7.73,22.83,26.54,True
6.84,50.58,28.31,True
6.73,23.42,26.25,True
5.4,137.28,16.33,False
6.26,136.69,17.99,False
7.22,29.66,29.68,True
5.78,117.3,16.27,False
6.62,33.2,27.16,True
7.02,53.04,27.19,True
4.67,144.29,18.73,False
7.76,41.98,25.17,True
6.53,71.43,29.67,True
7.25,67.67,27.23,True
5.54,146.31,18.28,False
5.24,108.41,17.8,False
4.81,127.61,19.07,False
4.94,120.69,15.43,False
7.13,39.29,25.31,True
4.72,147.12,17.33,False
5.84,140.4,17.95,False
6.87,49.76,29.4,True
5.69,140.14,18.26,False
6.53,15.83,27.3,True
7.29,94.41,28.43,True
5.04,128.22,16.86,False
7.65,23.98,25.89,True
5.34,146.66,17.79,False
6.81,74.77,28.07,True
4.87,147.17,17.58,False
7.93,16.51,25.52,True
5.2,130.04,19.55,False
6.53,59.84,28.24,True
5.88,105.57,15.26,False
6.13,112.63,17.97,False
5.07,148.1,17.81,False
5.99,105.76,19.97,False
5.98,132.87,15.17,False
6.08,133.97,15.26,False
7.75,39.51,25.33,True
4.87,141.36,16.39,False
5.87,141.64,17.05,False
7.13,51.49,26.11,True
8.0,28.46,26.91,True
6.28,130.74,17.95,False
5.86,105.93,17.95,False
7.6,78.37,26.27,True
6.37,109.16,17.42,False
6.03,105.43,15.13,False
7.55,57.97,28.44,True
4.61,118.01,17.54,False
7.52,46.39,27.82,True
7.07,33.97,26.99,True
5.32,107.94,16.76,False
6.37,137.16,16.63,False
7.13,33.55,26.6,True
7.36,54.57,26.04,True
6.41,147.09,18.91,False
7.74,54.65,27.18,True
7.09,36.61,29.67,True
7.79,90.65,26.99,True
7.19,67.58,27.89,True
6.82,21.82,25.09,True
4.89,130.06,19.62,False
6.61,76.98,29.93,True
4.82,133.5,18.34,False
6.44,142.2,15.54,False
5.73,149.0,15.28,False
6.73,4.41,28.92,True
6.63,1.7,26.13,True
5.27,107.46,16.15,False
6.88,2.91,26.18,True
5.77,140.95,18.91,False
7.37,91.56,25.47,True
6.43,111.55,18.62,False
5.39,111.68,18.91,False
7.5,73.03,29.96,True
5.42,131.0,17.44,False
5.29,141.06,17.8,False
7.37,92.84,26.62,True
7.5,32.27,27.74,True
4.94,130.08,18.82,False
5.51,107.12,15.23,False
5.03,145.95,17.93,False
6.36,127.09,16.76,False
7.93,25.76,26.68,True
4.72,118.8,19.89,False
7.44,47.05,26.91,True
7.11,4.45,25.32,True
6.87,70.76,26.27,True
6.71,64.77,25.53,True
6.61,39.36,27.14,True
6.3,103.44,17.59,False
7.91,61.7,26.99,True
7.04,55.75,29.21,True
5.12,139.19,19.75,False
7.53,50.53,26.98,True
6.31,142.05,19.65,False
4.91,122.46,18.38,False
4.76,100.2,17.9,False
4.8,123.46,16.84,False
7.14,31.77,27.04,True
6.59,84.35,29.09,True
6.51,79.59,29.99,True
6.02,110.61,16.15,False
6.78,90.54,27.37,True
7.34,27.86,25.32,True
6.99,94.58,28.2,True
7.84,20.78,27.72,True
5.28,105.93,15.1,False
7.89,27.86,26.96,True
7.32,67.58,29.42,True
5.45,129.44,17.0,False
5.07,115.45,17.02,False
7.87,97.38,29.93,True
7.29,11.71,27.21,True
5.1,110.62,19.52,False
4.74,127.91,18.18,False
6.13,148.38,18.97,False
6.78,6.38,29.33,True
5.26,125.7,17.76,False
6.75,29.39,26.08,True
6.55,86.2,26.03,True
7.39,52.83,25.22,True
5.84,144.3,15.26,False
5.73,146.12,17.38,False
7.78,8.28,27.17,True
5.89,134.7,19.96,False
6.52,46.98,28.69,True
5.02,109.22,15.74,False
5.37,115.75,15.44,False
7.25,33.83,28.29,True
6.36,114.52,19.73,False
5.72,134.84,19.11,False
6.97,9.37,27.77,True
4.88,121.2,17.08,False
6.83,93.09,28.01,True
6.7,27.88,29.14,True
5.24,138.63,15.49,False
5.58,107.64,15.43,False
5.61,149.87,18.62,False
5.29,117.61,16.8,False
6.31,127.64,16.01,False
5.11,113.95,18.9,False
6.44,111.72,18.64,False
4.59,124.08,18.87,False
5.05,138.14,17.56,False
6.8,46.01,28.76,True
7.2,37.29,28.7,True
7.02,47.85,29.54,True
5.73,104.33,17.18,False
7.09,68.79,25.3,True
7.56,78.55,25.08,True
4.73,145.79,17.16,False
7.05,68.07,29.47,True
7.78,49.68,25.28,True
6.51,79.21,25.63,True
5.52,138.6,17.33,False
7.64,7.35,29.81,True
6.36,119.48,15.95,False
5.17,111.81,18.38,False
7.94,97.68,26.52,True
7.33,55.82,29.16,True
6.14,112.27,16.98,False
5.78,120.37,17.67,False
5.09,112.69,15.4,False
5.91,140.17,15.09,False
6.0,125.28,18.55,False
7.15,37.4,27.14,True
7.35,25.71,27.09,True
6.45,135.45,16.74,False
6.61,2.25,27.5,True
6.55,31.42,26.49,True
4.56,110.38,15.21,False
7.8,52.4,26.7,True
6.97,85.25,26.74,True
5.38,108.58,19.8,False
7.53,74.74,29.71,True
6.8,48.15,26.04,True
7.37,20.26,25.26,True
6.84,7.59,29.25,True
6.65,99.43,27.52,True
7.29,56.66,25.06,True
7.3,55.73,28.96,True
7.8,44.95,25.67,True
7.42,97.92,26.91,True
7.8,1.04,28.27,True
5.1,149.09,16.49,False
7.77,77.14,28.77,True
7.22,67.25,28.42,True
4.72,140.99,19.07,False
7.92,30.7,28.77,True
4.87,124.14,16.72,False
7.36,22.0,27.79,True
7.46,73.24,26.04,True
5.64,117.72,16.85,False
6.06,123.95,19.59,False
6.43,146.79,15.97,False
5.25,119.9,15.91,False
6.63,25.55,29.5,True
7.54,2.45,25.68,True
6.94,68.03,27.25,True
6.62,82.01,26.8,True
7.53,57.18,26.33,True
7.81,74.92,25.2,True
6.18,112.1,16.6,False
7.7,14.9,30.0,True
7.57,85.47,28.21,True
5.44,125.7,15.09,False
5.95,132.38,19.29,False
5.92,137.44,17.26,False
4.83,146.44,17.98,False
7.55,31.23,28.11,True
6.89,64.33,29.88,True
6.7,75.36,29.36,True
7.95,88.08,28.29,True
7.18,72.79,28.11,True
4.77,139.42,18.91,False
7.83,20.3,25.59,True
5.97,147.83,15.46,False
5.75,129.65,18.27,False
7.51,13.44,26.75,True
5.4,145.71,19.71,False
5.0,102.37,19.87,False
7.3,77.1,26.48,True
7.23,80.43,26.53,True
5.31,108.44,16.85,False
7.67,84.47,27.22,True
5.27,123.69,18.08,False
7.59,10.15,28.06,True
4.62,110.42,18.14,False
7.37,3.32,27.33,True
7.19,49.48,25.39,True
7.19,29.09,28.73,True
6.3,110.18,15.5,False
7.77,68.21,25.67,True
5.5,117.79,16.97,False
6.99,19.15,29.64,True
4.92,128.04,17.18,False
6.68,70.54,28.24,True
6.94,48.36,29.44,True
7.43,64.55,28.15,True
4.63,110.07,17.93,False
7.64,57.55,26.56,True
6.32,138.21,19.26,False
7.69,41.28,28.47,True
5.19,118.51,16.46,False
7.56,82.45,29.77,True
6.68,29.53,25.73,True
6.51,87.31,25.41,True
6.8,20.97,27.97,True
7.99,55.81,25.04,True
6.5,76.46,27.79,True
5.9,142.01,19.35,False
7.18,28.71,29.79,True
5.76,103.68,15.09,False
5.83,143.16,19.18,False
7.48,30.5,28.93,True
6.6,52.13,28.3,True
5.25,106.35,16.7,False
5.39,109.67,16.81,False
7.55,62.81,28.52,True
7.98,56.44,28.7,True
6.69,23.07,29.25,True
6.62,76.28,27.61,True
6.6,41.79,27.38,True
5.65,102.09,18.93,False
7.36,63.31,27.21,True
7.17,16.63,28.89,True
6.29,121.19,17.03,False
5.19,131.74,19.38,False
4.78,144.2,15.55,False
6.76,35.55,28.23,True
4.52,149.77,19.87,False
6.87,49.33,25.23,True
5.9,102.05,17.87,False
6.88,63.22,26.33,True
6.51,91.06,26.53,True
5.68,123.93,17.41,False
5.96,142.52,19.31,False
7.53,73.25,29.05,True
7.7,57.94,26.06,True
7.05,23.92,25.29,True
6.29,112.16,19.13,False
6.71,96.47,28.81,True
4.84,139.21,17.21,False
7.77,54.4,27.6,True
7.56,26.75,28.25,True
5.44,121.45,16.25,False
7.44,60.13,25.67,True
4.51,109.74,18.58,False
6.05,147.49,19.31,False
6.07,105.19,19.66,False
7.74,51.55,25.88,True
7.56,27.14,26.85,True
5.25,104.95,16.2,False
5.54,141.37,17.0,False
7.57,73.26,29.33,True
7.1,55.85,28.25,True
4.96,105.73,19.38,False
7.91,32.61,29.18,True
5.16,126.77,16.51,False
7.9,33.05,27.79,True
7.12,28.19,26.95,True
6.76,37.13,27.49,True
6.67,97.99,25.8,True
7.07,7.8,28.87,True
5.39,135.6,18.31,False
4.66,100.49,18.02,False
6.3,129.12,17.92,False
5.44,136.79,16.7,False
6.16,145.81,19.89,False
7.58,13.66,27.26,True
5.32,113.21,16.3,False
6.09,119.11,19.05,False
5.05,123.27,15.55,False
6.01,144.37,15.81,False
5.89,120.29,17.57,False
6.7,54.89,26.19,True
7.78,22.4,27.73,True
4.85,101.93,16.07,False
5.69,130.13,19.64,False
7.25,42.13,28.81,True
6.15,140.84,18.66,False
7.55,48.5,26.85,True
5.75,124.5,19.96,False
6.16,105.81,16.43,False
7.71,61.37,27.22,True
4.91,100.03,17.37,False
6.08,122.13,15.11,False
4.6,138.5,17.88,False
6.94,62.41,28.62,True
7.14,58.23,29.83,True
5.23,142.9,16.48,False
7.77,10.23,27.14,True
6.84,38.96,27.57,True
7.44,21.3,25.74,True
7.33,1.12,27.31,True
4.81,117.34,15.09,False
4.73,133.95,19.45,False
6.65,66.96,27.38,True
7.26,82.24,28.2,True
7.94,46.72,29.54,True
7.34,20.19,26.76,True
7.53,70.17,29.19,True
6.94,92.69,28.57,True
5.0,132.94,16.09,False
7.53,79.01,27.23,True
7.77,59.27,29.22,True
4.96,122.98,17.09,False
5.73,109.08,19.45,False
5.01,116.53,19.69,False
6.93,12.18,26.71,True
7.08,78.3,28.17,True
6.95,13.97,29.18,True
4.81,137.72,18.73,False
6.84,26.76,29.11,True
4.73,103.47,15.91,False
6.05,139.17,17.24,False
6.61,24.61,29.99,True
4.53,116.23,19.16,False
7.72,4.38,27.79,True
5.22,143.53,17.26,False
7.06,23.32,26.53,True
6.16,112.1,19.22,False
6.86,82.1,25.74,True
4.59,141.09,17.04,False
6.95,40.52,27.15,True
4.86,108.39,17.68,False
4.8,122.57,18.75,False
7.48,11.33,29.26,True
4.91,126.86,16.31,False
7.98,19.62,28.8,True
6.58,60.34,29.26,True
5.48,106.4,15.68,False
7.39,84.72,27.31,True
7.59,8.94,25.8,True
7.04,73.56,26.49,True
5.87,120.9,19.27,False
5.19,148.04,18.12,False
7.25,84.34,29.93,True
5.89,149.33,16.16,False
4.58,139.94,15.65,False
5.57,106.33,15.77,False
6.51,69.68,25.48,True
6.6,75.96,29.54,True
5.52,108.42,18.61,False
6.83,83.72,28.03,True
7.72,16.65,26.55,True
6.6,41.57,27.6,True
5.05,140.88,19.83,False
6.81,27.14,29.02,True
7.68,53.08,26.25,True
5.95,114.77,19.42,False
4.58,144.7,18.25,False
6.09,138.41,19.54,False
4.54,136.55,17.46,False
7.67,80.52,28.53,True
5.15,141.89,18.93,False
6.6,64.05,29.65,True
7.68,96.85,29.48,True
7.99,56.03,29.94,True
5.11,126.99,15.84,False
5.44,124.16,17.39,False
5.95,106.38,19.49,False
5.64,125.45,19.08,False
7.74,87.22,29.21,True
7.87,61.34,26.68,True
6.16,137.69,16.96,False
6.73,36.82,28.72,True
6.67,41.03,29.56,True
7.56,65.21,29.96,True
6.98,41.34,29.45,True
6.1,118.43,15.14,False
7.41,49.12,29.77,True
8.0,75.02,29.59,True
5.05,107.05,16.38,False
6.76,6.33,29.42,True
5.14,128.41,19.03,False
6.63,12.18,28.87,True
6.62,0.34,25.59,True
7.43,43.58,25.89,True
6.24,105.87,17.34,False
5.51,115.9,16.13,False
6.76,55.14,25.15,True
6.05,149.52,15.52,False
5.59,138.01,17.87,False
7.89,86.95,27.55,True
5.97,111.0,16.86,False
7.61,59.51,27.52,True
7.74,88.48,26.85,True
7.76,78.97,27.11,True
6.77,74.19,27.84,True
4.56,120.34,19.8,False
5.53,101.01,15.65,False
6.71,71.27,29.15,True
7.39,72.22,29.08,True
5.02,140.57,17.26,False
6.23,105.84,18.68,False
5.55,122.25,16.44,False
7.29,83.62,28.51,True
6.63,46.73,28.71,True
5.98,121.11,19.31,False
7.2,1.58,26.3,True
6.08,142.27,17.64,False
7.61,45.12,25.27,True
7.23,58.67,25.24,True
5.48,117.37,19.05,False
4.55,140.58,19.96,False
4.57,132.56,15.7,False
7.6,6.92,26.22,True
6.54,15.57,29.0,True
6.81,88.56,27.31,True
6.7,46.4,28.48,True
6.72,4.29,26.84,True
4.96,127.77,16.19,False
7.49,5.69,28.3,True
7.04,68.74,29.01,True
7.36,59.65,25.76,True
6.52,47.11,28.78,True
6.9,99.63,28.64,True
7.22,43.36,25.12,True
7.79,96.51,26.01,True
7.92,12.21,25.75,True
7.83,58.64,29.79,True
4.55,140.28,15.65,False
5.83,139.39,17.28,False
7.77,71.68,28.29,True
7.51,42.48,28.78,True
4.53,118.65,16.1,False
7.7,24.07,28.67,True
7.97,87.03,26.98,True
5.33,120.31,19.63,False
7.87,35.18,26.39,True
7.08,94.58,29.1,True
5.46,139.69,19.56,False
5.83,106.77,17.17,False
5.94,107.54,15.16,False
5.79,131.99,15.13,False
6.71,21.59,27.43,True
5.01,146.39,18.01,False
5.67,148.19,15.62,False
7.18,31.97,29.59,True
6.66,72.75,25.81,True
7.64,3.21,25.36,True
7.54,67.61,27.54,True
4.85,145.74,17.75,False
7.23,64.61,29.84,True
6.5,15.16,27.11,True
5.4,126.46,18.67,False
5.31,147.18,19.68,False
5.29,106.14,16.52,False
7.38,64.89,26.66,True
5.21,109.3,19.24,False
7.02,22.46,27.94,True
6.91,33.62,28.6,True
7.18,20.14,26.97,True
6.31,131.33,18.35,False
6.54,87.44,27.55,True
7.38,3.26,28.21,True
6.98,67.1,27.75,True
5.6,138.05,16.03,False
7.24,15.03,28.54,True
4.69,109.64,17.33,False
6.4,143.5,18.68,False
6.15,148.54,16.57,False
5.4,126.02,17.6,False
7.94,35.1,27.15,True
5.95,122.3,18.52,False
5.98,110.46,17.33,False
7.57,2.72,27.59,True
7.38,68.84,26.25,True
6.21,116.24,15.04,False
6.67,57.58,28.72,True
4.57,131.73,15.28,False
7.89,42.71,27.68,True
6.1,100.65,19.61,False
4.83,129.96,17.01,False
7.84,39.81,25.97,True
7.88,79.11,27.8,True
5.68,128.08,16.91,False
7.59,95.82,28.49,True
7.8,23.46,25.14,True
4.78,133.44,19.4,False
6.78,73.05,28.48,True
5.67,120.23,19.63,False
6.65,39.1,28.07,True
5.46,110.3,19.61,False
6.37,101.91,19.42,False
6.89,2.35,27.8,True
5.51,140.52,19.96,False
6.67,25.02,26.29,True
4.81,109.97,19.93,False
6.89,75.38,27.45,True
6.9,52.85,28.36,True
7.85,76.82,26.22,True
5.86,102.46,16.68,False
7.74,16.63,25.58,True
5.25,109.78,19.43,False
6.51,35.91,29.93,True
5.85,141.3,16.06,False
7.96,50.79,29.65,True
7.03,85.77,25.44,True
7.25,55.81,27.41,True
4.52,114.94,17.92,False
7.23,51.24,29.18,True
7.26,25.9,29.75,True
4.51,136.47,18.4,False
6.97,44.01,29.96,True
6.83,69.72,25.76,True
6.06,140.76,15.43,False
5.98,112.41,15.11,False
7.72,12.12,27.78,True
7.07,60.2,26.14,True
6.79,18.25,25.91,True
6.63,99.05,25.8,True
6.44,123.22,16.8,False
6.77,35.49,26.9,True
7.05,86.47,25.71,True
7.12,19.67,29.83,True
7.6,15.49,26.14,True
5.58,137.32,16.86,False
6.04,148.74,15.78,False
6.79,4.29,26.55,True
7.32,18.17,29.77,True
5.24,132.08,18.22,False
6.65,59.26,27.02,True
6.59,39.63,27.7,True
6.39,141.89,18.59,False
5.98,128.27,18.46,False
7.43,49.41,26.37,True
7.55,75.22,29.12,True
6.91,6.71,26.64,True
7.01,98.37,25.08,True
4.83,113.03,17.14,False
5.13,127.59,17.59,False
6.56,4.83,26.05,True
6.92,48.16,29.7,True
7.15,58.35,25.67,True
7.4,65.25,27.68,True
7.91,70.51,26.47,True
7.47,88.79,27.67,True
7.0,35.29,29.73,True
6.5,91.57,26.31,True
6.58,92.59,28.49,True
5.79,102.0,15.14,False
6.7,9.75,27.47,True
7.16,87.45,29.08,True
6.62,75.78,29.99,True
7.44,73.57,28.05,True
6.14,148.36,16.17,False
5.72,113.39,17.2,False
7.5,29.47,25.92,True
7.05,46.49,28.76,True
6.66,97.72,25.53,True
5.97,149.15,15.5,False
7.08,27.85,28.99,True
6.02,132.71,17.19,False
5.06,146.88,19.6,False
7.26,74.42,25.94,True
6.93,50.9,26.44,True
7.88,44.11,29.89,True
7.94,25.93,28.57,True
7.57,47.73,26.99,True
6.54,69.16,28.91,True
7.81,63.52,28.78,True
7.07,97.39,26.89,True
6.93,73.46,26.35,True
7.31,64.33,25.63,True
7.62,12.27,25.17,True
6.52,26.98,25.98,True
7.73,59.52,26.05,True
6.93,40.56,25.68,True
7.16,20.31,28.73,True
6.65,70.83,25.42,True
7.91,33.85,27.94,True
7.79,61.76,28.11,True
7.42,58.24,25.87,True
6.65,89.08,28.41,True
7.93,38.93,29.09,True
5.09,121.05,19.98,False
6.94,86.71,27.09,True
7.08,56.71,26.37,True
6.3,123.14,16.41,False
7.7,19.27,26.89,True
6.9,35.78,26.53,True
7.88,92.99,29.24,True
5.94,140.29,19.23,False
6.2,113.31,19.65,False
7.03,7.13,26.73,True
6.0,111.58,19.6,False
6.84,55.96,25.49,True
6.88,58.01,29.99,True
6.33,119.15,16.29,False
7.92,34.9,29.42,True
7.78,89.17,27.36,True
7.14,82.63,29.0,True
6.39,137.39,16.22,False
6.49,134.86,19.35,False
6.83,23.74,28.47,True
6.59,52.4,25.92,True
7.63,13.66,26.77,True
7.28,67.21,25.37,True
7.58,18.23,29.95,True
4.94,146.04,19.75,False
6.04,100.42,16.5,False
7.1,61.74,28.84,True
7.0,90.6,27.2,True
7.36,48.97,25.16,True
6.91,1.07,25.89,True
6.76,78.59,25.32,True
7.0,52.78,26.62,True
5.42,132.8,16.37,False
6.99,83.47,27.43,True
6.75,90.28,28.78,True
7.02,28.39,25.66,True
6.27,101.27,19.83,False
7.61,45.51,28.44,True
6.9,20.34,27.0,True
4.91,128.7,15.93,False
7.96,43.6,28.45,True
6.02,114.44,18.71,False
6.52,5.09,25.88,True
6.99,42.86,28.76,True
6.81,62.07,28.31,True
7.2,94.97,27.16,True
6.91,29.91,28.09,True
7.24,53.29,29.63,True
